-0.5,96.0,1.5
-0.5,96.0,1.5
-0.5,96.0,1.5
-0.5,96.0,1.5
-0.5,96.0,1.5
-0.5,96.0,1.5
-0.5,96.0,1.5
-0.5,96.0,1.5
-0.56912050396204,96.0,1.4277341589331627
-0.6068603035088906,96.0,1.3882770051276174
-0.6274662364549044,96.0,1.3667333966474429
-0.6387170771502426,96.0,1.354970585050986
-0.6448600368834182,96.0,1.348548089173331
-0.6482140932873145,96.0,1.3450414060168208
-0.6482140932873145,96.0,1.3450414060168208
-0.6482140932873145,96.0,1.3450414060168208
-0.6482140932873145,96.0,1.3450414060168208
-0.6482140932873145,96.0,1.3450414060168208
-0.6482140932873145,96.0,1.3450414060168208
-0.6482140932873145,96.0,1.3450414060168208
-0.6482140932873145,96.0,1.3450414060168208
-0.6482140932873145,96.0,1.3450414060168208
-0.6482140932873145,96.0,1.3450414060168208
-0.6482140932873145,96.0,1.3450414060168208
-0.6482140932873145,96.0,1.3450414060168208
-0.6482140932873145,96.0,1.3450414060168208
-0.6482140932873145,96.0,1.3450414060168208
-0.6482140932873145,96.0,1.3450414060168208
-0.6482140932873145,96.0,1.3450414060168208
-0.6482140932873145,96.0,1.3450414060168208
-0.6482140932873145,96.0,1.3450414060168208
-0.6482140932873145,96.0,1.3450414060168208
-0.6482140932873145,96.0,1.3450414060168208
-0.6482140932873145,96.0,1.3450414060168208
-0.6482140932873145,96.0,1.3450414060168208
-0.6482140932873145,96.0,1.3450414060168208
-0.6482140932873145,96.0,1.3450414060168208
-0.6482140932873145,96.0,1.3450414060168208
-0.6482140932873145,96.0,1.3450414060168208
-0.6482140932873145,96.0,1.3450414060168208
-0.6482140932873145,96.0,1.3450414060168208
-0.6482140932873145,96.0,1.3450414060168208
-0.6482140932873145,96.0,1.3450414060168208
-0.6482140932873145,96.0,1.3450414060168208
-0.6482140932873145,96.0,1.3450414060168208
-0.6482140932873145,96.0,1.3450414060168208
-0.6482140932873145,96.0,1.3450414060168208
-0.6482140932873145,96.0,1.3450414060168208
-0.6482140932873145,96.0,1.3450414060168208
-0.6482140932873145,96.0,1.3450414060168208
-0.6482140932873145,96.0,1.3450414060168208
-0.6482140932873145,96.0,1.3450414060168208
-0.6482140932873145,96.0,1.3450414060168208
-0.6482140932873145,96.0,1.3450414060168208
-0.7002561528876678,96.0,1.2596504135541857
-0.7286711207299339,96.0,1.2130269262541464
-0.7969381823353008,96.0,1.1026165578266747
-0.8880919077933507,96.0,0.9580890728769282
-0.9928676066751334,96.0,0.7956644079884423
